,0 -- 1.93483998,3.22714918,4.33691651,6.96985935,70,GENERAL
MYOD1,20.926536731634183,23.6385,22.927,24.276138069034516,22.56728364182091,22.866786678667868
Nr2e1,19.253873063468266,21.973,22.8535,24.349174587293646,26.43471735867934,22.971997199719972
CEBPD,19.638680659670165,22.2435,22.444,24.28814407203602,26.500750375187593,23.022202220222024
Zfp809,21.91904047976012,23.861,22.9205,23.894447223611806,22.657328664332166,23.05030503050305
Stat5a,19.875062468765616,22.661,22.8035,24.315157578789396,26.086043021510754,23.147414741474147
NR4A1,19.912543728135933,22.458,22.9245,24.448224112056028,26.371685842921462,23.22222222222222
GBX2,18.55322338830585,21.8625,22.4245,24.772386193096548,28.573786893446723,23.236123612361236
ZBTB26,20.3808095952024,23.3815,23.311,24.688844422211105,24.518759379689843,23.255625562556254
GATA2,19.300349825087455,21.9915,22.5995,24.78439219609805,27.63881940970485,23.261926192619264
PBX3,21.58120939530235,23.499,23.349,24.4072036018009,24.6008004002001,23.48704870487049
CREB1,19.934532733633183,23.075,23.6705,25.152576288144072,25.842421210605302,23.534253425342534
PHOX2B,18.55422288855572,21.866,22.634,25.551775887943972,29.33966983491746,23.587858785878588
RFX7,20.96151924037981,24.1485,23.618,25.07903951975988,24.368684342171086,23.634663466346634
Dlx2,19.232383808095953,22.546,22.7915,25.21310655327664,28.407703851925962,23.637063706370636
HOXA1,19.99400299850075,22.73,23.239,24.977488744372184,27.34967483741871,23.657165716571658
BATF3,19.60119940029985,22.7955,23.4685,25.13106553276638,27.412206103051524,23.68076807680768
Plagl1,23.364817591204396,25.047,23.2715,24.26113056528264,22.836918459229615,23.756275627562758
SIX2,20.221389305347326,23.312,23.501,25.40370185092546,27.263131565782892,23.939393939393938
Bhlha15,21.663168415792104,24.75,23.998,25.881940970485243,23.789894947473737,24.016201620162015
PGR,20.181909045477262,23.806,23.867,26.139069534767383,26.354177088544272,24.06880688068807
Msx3,19.331334332833585,22.6985,23.083,25.61480740370185,29.697348674337167,24.083808380838082
MZF1,22.253873063468266,24.4075,23.6745,25.020510255127565,25.10855427713857,24.092609260926093
DRGX,19.497251374312842,22.9335,23.24,25.798899449724864,29.094047023511756,24.111611161116112
ZNF189,22.055972013993003,24.7465,24.0835,25.607303651825912,24.659829914957477,24.23022302230223
ZNF768,22.380309845077463,25.0365,24.3385,25.433716858429214,24.07153576788394,24.251825182518253
THAP1,23.39230384807596,25.496,24.0435,24.86943471735868,23.54527263631816,24.26922692269227
OTX1,20.093953023488258,23.6475,23.8235,25.81190595297649,28.056028014007005,24.285628562856285
Jun,20.746126936531734,23.8585,24.1205,25.71335667833917,26.99749874937469,24.286428642864287
LHX2,19.655172413793103,22.8745,23.3095,25.754877438719358,29.856928464232116,24.28902890289029
SIX1,20.413793103448278,23.7495,24.1165,26.042521260630316,27.551775887943972,24.373937393739375
CREB3L4,21.37031484257871,24.8895,24.6635,25.605802901450726,26.050525262631314,24.515351535153517
Zbtb2,23.22288855572214,25.894,24.14,25.364682341170585,23.975987993997,24.51935193519352
Ebf4,23.968015992004,25.852,24.3905,25.13256628314157,23.834417208604304,24.635463546354636
POU3F3,19.77911044477761,22.9395,23.3845,26.410205102551277,30.901450725362682,24.68166816681668
Tfcp2l1,22.646176911544227,26.034,24.776,25.94847423711856,24.243621810905452,24.72937293729373
TBX18,22.875562218890554,24.8095,24.4835,25.441720860430216,26.165082541270635,24.754675467546754
PKNOX1,22.2023988005997,24.5435,24.6145,25.992996498249124,26.70335167583792,24.810781078107812
E2F6,25.399800099950024,26.8815,24.224,25.24112056028014,23.016508254127064,24.95279527952795
MYF5,22.8135932033983,25.8725,25.072,26.98449224612306,24.746373186593296,25.097409740974097
Yy1,21.939530234882557,25.0005,25.0855,26.909954977488745,28.522761380690344,25.49084908490849
Isl1,21.464767616191903,24.3865,24.733,27.20410205102551,30.224612306153077,25.6015601560156
MAFK,22.721139430284857,26.02,25.835,27.151075537768886,26.581790895447725,25.661266126612663
HNF4G,22.3848075962019,25.3045,25.544,27.03951975987994,28.39669834917459,25.733173317331733
Tcf12,23.701149425287355,26.881,25.71,27.681840920460232,25.1815907953977,25.83078307830783
Lhx1,21.280859570214893,24.784,25.044,27.181090545272635,30.99399699849925,25.855685568556854
BATF::JUN,21.732633683158422,25.144,25.7105,27.37768884442221,29.65582791395698,25.923192319231923
Rfx6,23.315342328835584,26.1085,25.8275,27.101050525262632,27.39869934967484,25.94969496949695
FOSB::JUNB,22.008495752123938,25.323,26.049,27.370685342671337,29.129064532266135,25.975197519751976
ELF1,24.19390304847576,26.338,25.9695,27.38519259629815,27.076038019009506,26.19211921192119
Tbx6,24.28335832083958,26.474,26.2985,27.097548774387192,27.208104052026012,26.27192719271927
TBX2,23.830584707646178,26.279,25.9585,27.222111055527765,28.220110055027515,26.301530153015303
GSC,21.74512743628186,25.188,25.664,28.080540270135067,30.972986493246623,26.32903290329033
POU2F1,21.668165917041478,24.6485,25.138,27.842921460730366,32.48624312156078,26.355535553555356
Nfatc1,23.394302848575713,25.922,26.2185,27.76688344172086,29.74337168584292,26.60826082608261
NFIL3,21.91904047976012,25.1935,25.7805,28.24912456228114,32.00950475237619,26.62916291629163
Dmrt1,21.891554222888555,25.245,26.033,28.313156578289146,31.735367683841922,26.64246424642464
ZNF213,26.46726636681659,29.703,26.69,27.317658829414707,23.483241620810404,26.732473247324734
FOXO4,22.235382308845576,25.4135,26.432,28.515257628814407,31.162581290645324,26.75067506750675
TCF7,22.830584707646178,25.752,26.461,28.084542271135568,30.629814907453728,26.75067506750675
POU4F3,21.649175412293854,24.969,25.6505,28.582291145572785,33.55027513756878,26.878887888788878
TBX4,24.67766116941529,27.3605,26.5975,27.830915457728864,28.14607303651826,26.92209220922092
GSX2,22.51424287856072,25.832,26.297,28.64232116058029,31.47073536768384,26.95019501950195
Npas4,23.664667666166917,27.455,27.1765,28.575787893946973,28.34167083541771,27.04210421042104
Spi1,24.754622688655672,26.651,26.4335,28.563781890945474,29.289644822411205,27.137913791379138
SP8,28.38230884557721,28.3955,25.7285,26.92946473236618,26.407703851925962,27.168916891689168
Erg,24.974012993503248,27.2,26.9365,28.373686843421712,28.52776388194097,27.2019201920192
ZBTB17,22.85007496251874,25.8615,26.2535,28.85342671335668,32.87343671835918,27.337233723372336
TCF4,25.66366816591704,28.815,27.3485,28.882441220610303,26.461730865432717,27.434043404340436
MEOX1,22.848075962018992,26.394,26.836,29.1615807903952,32.55627813906953,27.55805580558056
TEAD4,23.611694152923537,26.557,26.945,29.134067033516757,32.015007503751875,27.65156515651565
FOXJ2::ELF1,23.939530234882557,27.1905,27.3505,29.606303151575787,30.51975987993997,27.72047204720472
PPARA::RXRA,25.300349825087455,27.8385,27.696,29.269634817408704,30.828914457228613,28.186018601860187
BARX2,22.861569215392304,26.3675,27.355,30.40120060030015,34.13706853426714,28.223122312231222
Nkx2-1,24.053973013493252,27.529,28.031,29.682341170585293,31.85742871435718,28.22982298229823
Prdm14,25.263868065967017,28.358,27.98,29.50975487743872,30.339169584792398,28.28952895289529
TWIST1,24.746626686656672,28.671,28.399,30.287643821910955,29.520260130065033,28.324232423242325
EN1,23.067966016991505,26.8685,27.33,30.261630815407702,34.3511755877939,28.374537453745376
PBX2,23.28935532233883,26.901,27.679,30.757378689344673,34.704352176088044,28.664866486648666
Ppara,24.26336831584208,28.1365,28.515,30.3951975987994,32.05152576288144,28.67136713671367
Neurod2,26.283858070964516,29.922,28.701,30.556778389194598,28.39719859929965,28.771777177717773
NOTO,23.68815592203898,27.2715,27.4405,30.655327663831915,35.032016008004,28.816181618161817
BATF,24.18840579710145,27.954,28.633,30.55127563781891,33.086043021510754,28.88148814881488
GRHL2,25.026986506746628,28.7965,28.8195,30.890445222611305,31.210605302651327,28.947994799479947
BSX,23.688655672163918,27.522,28.1795,30.829414707353678,34.860430215107556,29.014701470147013
SOX10,24.901549225387306,28.556,28.9755,30.874437218609305,32.33966983491746,29.12851285128513
FOXB1,23.998500749625187,27.4175,28.244,31.241620810405202,35.14407203601801,29.20782078207821
ZNF384,23.51874062968516,28.2415,29.288,31.721860930465233,33.799899949974986,29.312731273127312
ZBTB12,25.399300349825086,29.9125,28.888,31.09504752376188,31.37718859429715,29.333633363336332
HNF4A,25.620189905047475,28.8475,29.139,30.80440220110055,32.56178089044522,29.393739373937393
CDX2,24.91654172913543,28.2735,29.084,31.761380690345174,34.886443221610804,29.783178317831783
SOX13,25.374812593703147,28.36,28.9515,31.51425712856428,34.73086543271636,29.785178517851786
ETV1,26.92303848075962,29.9815,29.7815,31.47823911955978,31.774887443721862,29.987198719871987
HOXB13,24.563718140929534,28.7555,29.3055,32.37668834417209,35.56378189094547,30.11171117111711
Ikzf3,28.099950024987507,30.752,30.0685,31.65832916458229,31.08654327163582,30.332633263326333
FOXC1,24.865567216391803,29.12,29.7055,32.84342171085543,35.60980490245122,30.42754275427543
ZNF341,27.449775112443778,31.107,30.551,32.230115057528764,31.069534767383693,30.48094809480948
NEUROG2,26.811094452773613,30.9315,30.6455,32.49374687343672,31.733866933466732,30.52245224522452
POU4F1,24.502748625687158,28.42,29.1205,32.54177088544272,38.10605302651326,30.536653665366536
KLF2,31.773113443278362,33.0855,29.2125,30.33016508254127,28.88144072036018,30.656865686568658
ZNF549,29.41329335332334,32.7975,30.9625,31.90945472736368,28.684342171085543,30.753375337533754
FIGLA,28.138930534732634,31.6095,30.519,32.74137068534267,30.798899449724864,30.761076107610762
PRDM1,27.270864567716142,30.233,30.34,32.48424212106053,33.59329664832416,30.783478347834784
Arid3b,24.94952523738131,28.691,29.6435,33.04352176088044,38.10255127563782,30.884488448844884
POU3F1,25.280359820089956,28.891,29.3965,32.78589294647324,38.26063031515758,30.92139213921392
EHF,28.422288855572212,31.035,30.727,32.40520260130065,32.42621310655328,31.002600260026004
Atf3,26.20689655172414,30.14,30.8795,32.86093046523261,35.24912456228114,31.066206620662065
ZBTB7C,30.63968015992004,32.163,30.263,31.78689344672336,30.874937468734366,31.145414541454144
MEIS3,27.497251374312842,31.052,31.3565,33.3551775887944,34.334667333666836,31.518251825182517
RHOXF1,27.89855072463768,31.5995,31.5345,33.035517758879436,34.049024512256125,31.622662266226623
Sox3,27.025487256371814,30.299,30.736,33.547773886943475,36.77988994497249,31.676467646764678
Hand1::Tcf3,28.466766616691654,31.7005,31.5585,33.4072036018009,33.528264132066035,31.731573157315733
PAX4,25.855072463768117,30.011,30.7075,33.950975487743875,38.672336168084044,31.83788378837884
RORC,27.494752623688157,31.5855,31.7015,33.84342171085543,35.83991995997999,32.09200920092009
Hoxa13,26.86056971514243,30.7725,31.5935,34.796898449224614,38.21310655327664,32.44594459445945
RUNX3,28.458270864567716,32.8615,32.422,34.707353676838416,34.483241620810404,32.58565856585658
KLF4,33.29535232383808,34.737,31.524,32.71185592796398,30.985492746373186,32.65096509650965
TEAD2,28.45127436281859,31.8565,32.168,34.5967983991996,37.76138069034517,32.96569656965696
ZNF317,29.65167416291854,33.1855,33.198,35.28814407203602,34.96898449224612,33.25772577257726
FOXA1,27.972013993003497,31.8555,32.7,35.6088044022011,39.14107053526764,33.45414541454146
BNC2,28.479260369815094,32.667,33.34,35.480740370185096,37.76688344172086,33.545654565456545
Shox2,27.222388805597202,31.608,32.2075,35.7263631815908,41.25412706353177,33.6020602060206
GATA6,28.2183908045977,32.197,32.9995,35.870935467733865,38.93446723361681,33.64276427642764
Hand1,31.116941529235383,35.0425,33.6525,35.271135567783894,33.27963981990995,33.672167216721675
HOXA4,28.549225387306347,32.602,33.0605,35.74587293646823,38.524262131065534,33.695169516951694
Hic1,31.151424287856074,34.504,33.696,35.368684342171086,35.220610305152576,33.987598759875986
TCF3,31.93753123438281,35.514,34.0005,35.451225612806404,33.09904952476238,34.000200020002
NKX2-5,30.189905047476262,33.539,33.5775,35.93196598299149,38.76338169084542,34.399339933993396
Nobox,28.088455772113942,32.6035,33.4565,36.79639819909955,41.79539769884943,34.54645464546454
FOXA2,28.843578210894552,33.071,33.928,36.76488244122061,40.54827413706853,34.62976297629763
Sox17,29.7936031984008,33.3355,33.9415,36.82541270635318,39.76488244122061,34.73097309730973
TFAP2B,36.01649175412294,38.736,34.1185,34.09704852426213,30.973486743371687,34.78887888788879
NFIC,31.162418790604697,34.853,34.6825,36.24762381190595,37.46273136568284,34.88088808880888
Vdr,29.825087456271863,34.526,34.917,37.253626813406704,38.58679339669835,35.02060206020602
Foxf1,29.243378310844577,33.6435,34.4535,37.40470235117559,41.02751375687844,35.15311531153115
FOXK1,29.84407796101949,33.8945,34.7065,37.23661830915458,40.18609304652326,35.17231723172317
FOXC2,29.302348825587206,34.03,34.6685,38.28664332166083,41.256628314157076,35.50735073507351
Elf5,32.6151924037981,35.313,35.091,37.084042021010504,37.44622311155578,35.50925092509251
GABPA,32.356821589205396,35.4975,35.0895,37.159079539769884,37.487243621810904,35.51735173517352
DMRTA2,31.11544227886057,35.4915,35.1145,37.49774887443722,38.68734367183592,35.58035803580358
GATA4,30.59670164917541,34.7145,35.1175,37.65432716358179,40.09954977488744,35.63536353635364
FOSL1::JUN,30.192903548225885,34.385,35.578,37.70785392696348,40.68634317158579,35.70877087708771
SOX2,30.501249375312344,34.235,34.8095,37.82991495747874,41.327663831915956,35.73937393739374
GATA1,29.673663168415793,34.347,35.0,38.15107553776888,42.32216108054027,35.8972897289729
ZNF263,35.08145927036482,37.866,35.2785,36.944972486243124,34.74887443721861,35.983898389838984
ELF3,33.10294852573713,36.046,35.771,37.8424212106053,37.64532266133067,36.08090809080908
Nanog,30.70464767616192,35.254,35.7505,38.491245622811405,40.32266133066533,36.103410341034106
Sox11,31.40529735132434,35.5035,35.7235,38.28314157078539,39.84992496248124,36.15201520152015
FEZF2,34.37181409295352,38.2495,36.118,37.3871935967984,34.924462231115555,36.21002100210021
NKX6-1,29.816591704147925,34.2485,35.0635,38.36618309154577,43.780390195097546,36.25342534253426
NKX2-2,33.832583708145926,36.777,36.1525,37.89694847423712,38.832916458229114,36.6977697769777
NFYC,32.02098950524738,35.9405,36.0955,38.73486743371686,40.80840420210105,36.71897189718972
Nfatc2,32.35832083958021,36.0745,36.701,39.15007503751876,42.40120060030015,37.33583358335834
NKX2-8,33.71864067966017,37.2325,36.836,39.00350175087544,40.7543771885943,37.50815081508151
HMBOX1,31.298850574712645,35.925,37.2885,40.17808904452226,44.79739869934968,37.89598959895989
POU5F1B,31.34632683658171,35.5805,36.289,40.073536768384194,46.431715857928964,37.94249424942494
HOXC8,31.721639180409795,35.7135,36.9905,40.27963981990995,45.82941470735368,38.10531053105311
Prdm5,35.019490254872565,38.397,37.5155,39.98949474737368,39.61230615307654,38.106110611061105
ZNF175,34.282858570714644,37.9905,37.916,40.11255627813907,40.98149074537269,38.25582558255826
HOXB6,32.64217891054473,36.989,37.9765,41.072536268134066,45.93746873436719,38.92199219921992
Hnf1A,33.39530234882559,38.1295,38.756,41.66133066533266,43.70535267633817,39.128212821282126
Foxl2,32.7736131934033,37.59,38.6945,42.11955977988995,46.46273136568284,39.52645264526453
MEF2A,32.15892053973013,37.88,38.309,42.74587293646823,47.96648324162081,39.81018101810181
BCL11A,35.87206396801599,40.5045,39.92,42.06403201600801,40.983991995998,39.86818681868187
Zic3,38.21739130434783,41.8445,39.747,41.36918459229615,38.19659829914958,39.874787478747876
RORB,34.28585707146427,39.111,39.4245,42.02251125562781,44.69734867433717,39.90699069906991
Hmga1,32.199400299850076,37.796,38.5875,43.144572286143074,49.22411205602801,40.18831883188319
PITX3,33.8015992003998,39.1495,39.698,42.52376188094047,46.15857928964482,40.26482648264827
TRPS1,33.839080459770116,38.686,39.6565,42.91995997999,46.59979989994998,40.33873387338734
ERF::FOXI1,35.64467766116942,40.343,40.2795,42.52576288144072,43.01450725362681,40.36053605360536
NKX2-4,36.89905047476262,40.843,39.9275,42.275137568784395,43.21210605302651,40.63056305630563
Irf1,34.56371814092954,39.5775,40.5095,44.10905452726363,46.180590295147574,40.98659865986598
FOXS1,34.66766616691654,39.4565,40.4135,43.53576788394197,46.89744872436218,40.992699269926995
SOX8,34.28385807096452,38.71,39.921,43.67883941970985,48.45072536268134,41.00720072007201
HOXA9,34.3808095952024,39.3245,40.268,43.69534767383692,47.733866933466736,41.078907890789075
RAX,33.107946026986504,38.6895,39.4495,43.800900450225114,50.39169584792396,41.085908590859084
POU5F1,35.10894552723638,39.392,40.1705,43.66433216608304,49.257628814407205,41.517051705170516
Six4,35.42278860569715,40.8745,41.3915,44.270135067533765,46.14407203601801,41.61926192619262
FOXD3,34.79660169915042,39.9925,40.5845,44.89094547273637,49.44972486243122,41.94109410941094
Gata3,35.79210394802599,40.947,41.628,44.83391695847924,47.75387693846923,42.18951895189519
VSX2,34.12893553223388,39.93,40.8315,44.777388694347174,51.350175087543775,42.201620162016205
ZSCAN21,36.7616191904048,41.696,42.4655,44.795897948974485,45.969484742371186,42.336533653365336
FOXA3,35.64267866066967,40.764,41.853,44.88994497248624,48.7703851925963,42.38243824382438
Runx1,38.82458770614693,43.2945,42.3975,44.89544772386193,44.33516758379189,42.74867486748675
Bcl11B,36.91254372813593,42.587,42.881,45.97498749374687,46.475737868934466,42.96499649964996
FOXP1,36.25637181409295,41.3695,42.4205,45.731865932966485,50.09054527263632,43.17211721172117
Arid5a,34.99000499750125,40.1315,41.3785,46.806903451725866,54.613806903451724,43.58185818581858
RELB,40.66066966516742,43.9005,42.635,44.97848924462231,45.99399699849925,43.633063306330634
Nfat5,38.0039980009995,42.62,42.9965,46.59129564782391,50.186593296648326,44.078207820782076
Lef1,38.07846076961519,42.9025,43.868,46.69634817408704,49.7983991995998,44.26732673267327
OSR2,40.37231384307846,45.3175,44.521,46.95897948974487,45.268134067033515,44.486848684868484
Atoh1,38.73463268365817,45.029,44.9605,47.47773886943472,47.510755377688845,44.74137413741374
IKZF1,39.94702648675662,44.3425,44.5075,47.51375687843922,48.31865932966483,44.92479247924793
TCF12,42.5912043978011,46.783,44.876,46.927963981991,44.02701350675338,45.04070407040704
FOS::JUN,38.79860069965017,44.358,45.466,47.96498249124562,50.67183591795898,45.45044504450445
SOX15,38.262368815592204,43.337,44.4045,48.30415207603802,53.24412206103052,45.50865086508651
SRY,37.99400299850075,43.3615,44.782,48.548774387193596,53.707353676838416,45.676867686768674
FOSL1::JUNB,38.982508745627186,44.607,45.185,48.43621810905453,52.05552776388194,45.85168516851685
SOX9,39.39430284857571,44.0255,45.078,48.80440220110055,54.00700350175087,46.26012601260126
DLX1,38.13643178410795,43.9585,45.005,49.32066033016508,55.483241620810404,46.37873787378738
Pparg::Rxra,42.952523738130935,47.439,46.2865,49.04602301150575,49.72186093046523,47.088308830883086
FOXP3,40.52623688155922,45.6945,46.778,50.327663831915956,53.73686843421711,47.41104110411041
FOXK2,40.172413793103445,45.7655,46.8775,50.487243621810904,54.71185592796398,47.6011601160116
HIC2,44.116441779110446,48.3845,47.1315,49.946973486743374,51.00550275137569,48.11611161116112
TFAP2A,48.73163418290854,53.495,47.2105,47.96648324162081,43.441720860430216,48.16961696169617
Foxo3,41.15192403798101,46.9045,48.114,51.615807903951975,55.25112556278139,48.605760576057605
NFATC3,45.319340329835086,49.4915,47.7835,50.293646823411706,50.6328164082041,48.7034703470347
Stat2,41.02348825587207,47.162,48.1435,52.52226113056528,54.82891445722861,48.734273427342735
MEIS2,41.51974012993503,47.5835,47.9465,52.68934467233617,56.53926963481741,49.25382538253825
TBX5,46.527736131934034,50.4355,48.8775,51.343171585792895,52.0040020010005,49.836883688368836
FOXP4,42.96251874062968,48.8925,49.8645,53.725862931465734,57.11205602801401,50.50975097509751
ZBTB24,48.41729135432284,54.071,50.365,52.346173086543274,48.409704852426216,50.721672167216724
BARHL2,41.968515742128936,49.2535,50.747,55.495247623811906,62.5247623811906,51.99539953995399
EVX2,43.927536231884055,50.78,51.841,56.91745872936468,64.03801900950475,53.4984498449845
DLX6,43.843578210894556,50.902,51.983,57.473736868434216,65.20260130065033,53.87848784878488
HOXA10,43.712143928035985,51.241,52.428,58.01450725362681,64.61580790395197,53.999799979998
PRRX1,43.89455272363818,50.974,52.157,57.631315657828914,65.40470235117559,54.00980098009801
TFAP2C,54.32833583208396,59.9985,53.2205,54.05252626313157,48.86793396698349,54.094109410941094
Lhx4,44.35732133933033,51.2665,52.2915,57.97148574287144,65.6008004002001,54.29502950295029
NFIX,50.7896051974013,56.509,54.957,57.560280140070034,55.850425212606304,55.13251325132513
VSX1,46.13343328335832,53.4575,54.5655,60.143571785892945,68.83741870935468,56.624862486248624
POU6F1,46.76261869065467,53.922,54.7665,59.997498749374685,67.92196098049024,56.671667166716674
GSC2,48.00499750124938,54.822,55.516,60.115557778889446,66.18609304652327,56.926792679267926
NR2C2,52.81009495252374,57.521,56.1745,58.9559779889945,59.27163581790895,56.945794579457946
Foxo1,49.35382308845577,56.148,57.3935,61.348174087043525,65.0455227613807,57.855885588558856
EVX1,47.57021489255372,55.0385,56.2275,61.65432716358179,69.00450225112556,57.896489648964895
ZNF35,48.34032983508246,55.3975,56.934,62.545772886443224,70.46773386693347,58.73447344734473
JUN::JUNB,50.368315842078964,57.7215,58.992,62.5927963981991,65.22761380690345,58.97859785978598
TBP,48.284857571214395,56.1665,57.7065,64.13656828414207,72.71735867933967,59.7994799479948
MSANTD3,55.031484257871064,60.51,60.848,64.64682341170585,69.032016008004,62.01200120012001
MEIS1,53.66066966516742,60.728,61.7475,66.70785392696348,69.92446223111556,62.55165516551655
HOXB3,51.10094952523738,59.4335,60.662,66.88494247123562,74.76838419209605,62.567156715671565
ASCL1,58.42528735632184,65.6915,63.0045,66.74937468734367,60.935467733866936,62.96059605960596
MEOX2,53.09545227386307,61.108,62.2565,67.9544772386193,75.32066033016508,63.94439443944395
ZNF354A,51.48725637181409,60.5485,62.5675,69.98849424712355,78.66633316658329,64.64836483648365
SHOX,59.52423788105947,68.6855,70.348,77.77188594297148,88.10205102551275,72.88298829882989
HOXA6,61.32633683158421,70.5335,72.071,78.58179089544772,87.6463231615808,74.02870287028703
LBX2,61.41379310344828,70.7785,72.308,78.91995997999,87.81390695347673,74.24372437243724
Dlx4,62.41729135432284,72.205,74.01,81.12106053026513,91.07703851925963,76.16271627162716
MIXL1,62.454272863568214,72.143,73.6865,81.37218609304652,91.81790895447723,76.29132913291329
NKX6-2,65.18590704647676,74.8575,76.571,84.3656828414207,95.36818409204602,79.26612661266127
ALX3,65.0264867566217,75.254,77.1155,85.18809404702351,96.3231615807904,79.77777777777777
RAX2,66.04097951024488,76.126,77.8515,85.95897948974488,96.96198099049525,80.58425842584258
UNCX,66.74462768615692,77.1595,79.0695,87.29664832416208,98.66433216608304,81.78317831783178
ISL2,69.59220389805097,79.397,80.084,87.09004502251126,96.17008504252126,82.46354635463547
Ptf1A,74.25837081459271,84.749,83.6115,89.35817908954478,85.1295647823912,83.41964196419642
HOXA7,69.7631184407796,80.0305,81.636,90.17408704352177,102.43021510755378,84.80298029802981
Dlx3,70.76011994002998,81.793,83.835,91.73636818409204,102.99099549774887,86.21932193219322
VAX1,73.50174912543729,84.6845,86.645,94.6168084042021,107.49574787393696,89.38483848384838
VAX2,75.2423788105947,86.496,89.17,97.8824412206103,111.38119059529765,92.03020302030203
GSX1,84.50424787606197,98.113,100.6615,111.01100550275137,125.78139069534767,104.00940094009401
FOSL1::JUND,117.36581709145428,134.475,136.596,145.3176588294147,153.65232616308154,137.47694769476948
