FACTOR,HUMAN_CODING,HUMAN_CODING_GENERATED,HUMAN_CODING_GENERATED_NEW,HUMAN_NON_CODING,MOUSE_CODING,MOUSE_NON_CODING,NON_PROMOTER
IRF5,0.4818288393903868,0.5445,0.2631578947368421,0.4978614200171086,0.553490990990991,0.511703511053316,0.56317660365164
Stat4,0.4818288393903868,0.622,0.6842105263157895,0.6578272027373824,0.504222972972973,0.7025357607282184,0.9455485538859266
Pou5f1::Sox2,0.4791910902696366,0.9275,0.3684210526315789,1.0466210436270316,0.4268018018018018,0.9772431729518856,1.7618355146227178
RXRB,0.4706916764361079,0.424,0.5263157894736842,0.4700598802395209,0.4721283783783784,0.4710663198959688,0.4566165777993213
FOXO1::ELK3,0.4703985932004689,0.5325,0.42105263157894735,0.548759623609923,0.5177364864864865,0.567295188556567,0.6240911294231701
ELK1::HOXA1,0.4651230949589683,0.3155,0.05263157894736842,0.2844311377245509,0.6382319819819819,0.3237971391417425,0.184924866698982
NR6A1,0.4566236811254396,0.482,0.5789473684210527,0.6013686911890505,0.4552364864864865,0.6306892067620286,0.8368072386492164
ZNF707,0.455158264947245,0.37,0.3684210526315789,0.3947818648417451,0.4183558558558558,0.3891417425227568,0.2844562934238164
ZNF76,0.4519343493552168,0.2745,0.15789473684210525,0.3477331052181351,0.4386261261261261,0.3426527958387516,0.2331555986427532
NFIB,0.4504689331770223,0.388,1.0526315789473684,0.5008554319931565,0.3758445945945945,0.4346553966189857,0.4065277104540313
Thap11,0.4490035169988277,0.398,0.15789473684210525,0.4242942686056458,0.4679054054054054,0.4157997399219766,0.4312489901438035
PAX3,0.4487104337631887,0.659,0.2631578947368421,0.5637296834901625,0.4721283783783784,0.5663198959687906,0.7623202455970269
Npas2,0.447538100820633,0.5385,0.2631578947368421,0.6180496150556031,0.4890202702702703,0.6297139141742523,0.6855711746647277
LHX9,0.4381594372801876,0.719,0.10526315789473684,0.7408041060735672,0.4355292792792792,0.6456436931079323,0.9290677007594118
HOXA5,0.4281946072684642,0.698,0.15789473684210525,0.7801539777587682,0.4161036036036036,0.6947334200260078,1.0190660849894977
RARB,0.4273153575615475,0.3975,0.21052631578947367,0.4157399486740804,0.4459459459459459,0.4216514954486346,0.440701244142834
Foxj2,0.4267291910902696,0.751,0.47368421052631576,0.6928999144568007,0.3986486486486486,0.7100130039011704,1.072467280659234
ZIC1,0.4264361078546307,0.32,0.3157894736842105,0.3147989734816082,0.3789414414414414,0.2812093628088427,0.1569720471804815
Hmx1,0.4258499413833528,0.75,0.2631578947368421,0.7480752780153977,0.4090653153153153,0.6404421326397919,1.0048473097430926
Alx1,0.4237983587338804,0.82,0.10526315789473684,0.7946963216424294,0.4222972972972973,0.6996098829648895,1.1362094037809016
Msgn1,0.4232121922626026,0.5295,0.5263157894736842,0.5983746792130026,0.4054054054054054,0.6209362808842653,0.7436581030861206
RARG,0.4199882766705744,0.4115,0.21052631578947367,0.4700598802395209,0.4225788288288288,0.459037711313394,0.5338503797059299
NHLH2,0.4194021101992966,0.3815,0.21052631578947367,0.41830624465355,0.3899211711711711,0.4089726918075422,0.3467442236225561
MGA::EVX1,0.4167643610785463,0.5985,0.3157894736842105,0.716852010265184,0.388231981981982,0.6892067620286085,0.8651640006463079
FOS::JUNB,0.4123681125439625,0.486,0.21052631578947367,0.7514970059880239,0.3372747747747748,0.6612483745123537,0.6933268702536759
FOS,0.3994724501758499,0.354,0.15789473684210525,0.6449957228400343,0.40625,0.5786736020806242,0.4507998061076103
ZIC5,0.399179366940211,0.286,0.10526315789473684,0.2617621899059025,0.3400900900900901,0.2447984395318595,0.1084989497495556
Foxj3,0.3988862837045721,0.8255,0.3157894736842105,0.7442258340461934,0.4090653153153153,0.7828348504551366,1.1785425755372434
HOXD9,0.3980070339976553,0.771,0.42105263157894735,0.6779298545765612,0.3851351351351351,0.6267880364109233,0.9781871061560834
MAX::MYC,0.3947831184056272,0.344,0.15789473684210525,0.4110350727117194,0.4197635135135135,0.3865409622886866,0.3567619970916141
FOXO6,0.3889214536928487,0.7005,0.47368421052631576,0.7014542343883661,0.4101914414414414,0.723667100130039,1.040798190337696
Gfi1B,0.3886283704572098,0.5275,0.47368421052631576,0.6582549187339607,0.3969594594594595,0.6801040312093628,0.7670059783486831
SREBF2,0.3848182883939038,0.2635,0.05263157894736842,0.3810949529512403,0.3862612612612612,0.3988946684005202,0.3556309581515592
DMRT3,0.3845252051582649,0.522,0.21052631578947367,0.4777587681779298,0.4211711711711711,0.5546163849154746,0.6812085958959444
MSC,0.3792497069167643,0.4305,0.6842105263157895,0.5260906757912746,0.3657094594594595,0.5692457737321196,0.5950072709646146
EMX1,0.3783704572098476,0.636,0.15789473684210525,0.7262617621899059,0.3662725225225225,0.6466189856957087,0.9735821619001456
STAT1,0.3777842907385697,0.423,0.6842105263157895,0.4632164242942686,0.3837274774774775,0.5022756827048115,0.6247374373889159
SATB1,0.3739742086752637,0.724,0.3157894736842105,0.6582549187339607,0.3386824324324324,0.6274382314694408,0.9671998707384069
Arid3a,0.3710433763188746,0.8395,0.42105263157894735,0.760906757912746,0.3454391891891892,0.6661248374512354,1.2790434642106965
PDX1,0.3707502930832356,0.8345,0.21052631578947367,0.7553464499572284,0.330518018018018,0.6417425227568271,1.1160930683470671
FOXE1,0.3675263774912075,0.773,0.3157894736842105,0.7130025662959795,0.3893581081081081,0.7454486345903771,1.0883018258200032
PAX8,0.365767878077374,0.3255,0.5263157894736842,0.2472198460222412,0.4096283783783784,0.2285435630689206,0.169494264016804
POU3F2,0.365767878077374,0.78,0.2631578947368421,0.8011120615911035,0.3048986486486486,0.6836801040312094,1.410243981257069
FERD3L,0.3643024618991793,0.2755,0.21052631578947367,0.286142001710864,0.2891328828828828,0.2623537061118335,0.2491517207949588
NFKB2,0.3599062133645955,0.202,0.3684210526315789,0.2951240376390077,0.2153716216216216,0.261703511053316,0.2369526579415091
TEAD3,0.3566822977725674,0.452,0.3157894736842105,0.5094097519247219,0.3434684684684684,0.540962288686606,0.6903376959121021
Dmbx1,0.3546307151230949,0.4815,0.5789473684210527,0.5449101796407185,0.3659909909909909,0.5068270481144344,0.7053643561156892
ZNF85,0.3546307151230949,0.462,0.47368421052631576,0.5337895637296834,0.3738738738738739,0.5110533159947984,0.7604621101955081
PAX2,0.354337631887456,0.323,0.5263157894736842,0.257912745936698,0.3828828828828828,0.2213914174252275,0.1684440135724672
ZNF418,0.3514067995310668,0.4855,0.3684210526315789,0.5042771599657827,0.3496621621621621,0.526332899869961,0.6118920665697205
LHX5,0.350820633059789,0.5895,0.2631578947368421,0.660393498716852,0.3761261261261261,0.5477893368010404,0.7359024074971724
CREB3,0.3505275498241501,0.235,0.05263157894736842,0.2553464499572284,0.3879504504504504,0.2405721716514954,0.1763612861528518
MLX,0.3502344665885111,0.264,0.05263157894736842,0.2887082976903336,0.3662725225225225,0.2701560468140442,0.1731297463241234
Hoxd13,0.3493552168815944,0.6605,0.2631578947368421,0.5949529512403764,0.3116554054054054,0.5617685305591678,0.9232509290677008
HLF,0.3417350527549824,0.544,0.15789473684210525,0.6082121471343028,0.3009572072072072,0.5520156046814044,0.8395540475036355
BCL6,0.33968347010551,0.4015,0.631578947368421,0.4264328485885372,0.3941441441441441,0.4817945383615084,0.578203263855227
Nfe2l2,0.3367526377491207,0.421,0.5789473684210527,0.5226689478186484,0.3060247747747748,0.5097529258777633,0.5158345451607691
MYF6,0.3352872215709261,0.4245,0.42105263157894735,0.4940119760479042,0.325731981981982,0.5881014304291288,0.6206172241072871
CUX2,0.3300117233294256,0.571,0.3157894736842105,0.5021385799828914,0.3699324324324324,0.5178803641092328,0.8459363386653741
VENTX,0.3267878077373974,0.6795,0.2631578947368421,0.6360136869118905,0.2987049549549549,0.5461638491547465,0.8707384068508645
Alx4,0.3256154747948417,0.5295,0.10526315789473684,0.5568862275449101,0.3246058558558558,0.4778933680104031,0.6699789949911132
ONECUT1,0.32063305978898,0.686,0.2631578947368421,0.6082121471343028,0.3006756756756756,0.5786736020806242,1.0064630796574567
ZNF343,0.3197538100820633,0.252,0.15789473684210525,0.2416595380667237,0.3541666666666667,0.2197659297789336,0.1738568427855873
Hmx2,0.3182883939038687,0.611,0.2631578947368421,0.5697177074422584,0.3279842342342342,0.514629388816645,0.8149135563095815
HOXD3,0.317116060961313,0.5065,0.05263157894736842,0.5603079555175363,0.3054617117117117,0.4850455136540962,0.6989820649539505
ELK1::HOXB13,0.317116060961313,0.225,0,0.190333618477331,0.4228603603603603,0.2012353706111833,0.1322507674907093
ZNF684,0.3150644783118406,0.2875,0.21052631578947367,0.3447390932420872,0.2987049549549549,0.3335500650195058,0.2472127968977217
FOXD2,0.3135990621336459,0.691,0.10526315789473684,0.6552609067579127,0.3513513513513513,0.6690507152145644,0.9716432380029084
POU3F4,0.3135990621336459,0.5735,0.21052631578947367,0.665098374679213,0.2604166666666667,0.6131339401820546,1.102116658587817
ARGFX,0.3130128956623681,0.658,0.21052631578947367,0.6458511548331908,0.3065878378378378,0.4921976592977893,0.9446598804330264
TFEC,0.3118405627198124,0.248,0,0.3237810094097519,0.3505067567567567,0.3020156046814044,0.1966391985781224
FOXG1,0.3053927315357561,0.6315,0.3157894736842105,0.5739948674080411,0.2927927927927928,0.5809492847854356,0.8823719502342866
PBX1,0.2980656506447831,0.3595,0.42105263157894735,0.4704875962360992,0.3091216216216216,0.473667100130039,0.6119728550654386
ERF::NHLH1,0.2960140679953106,0.2785,0.10526315789473684,0.272027373823781,0.2989864864864865,0.2555266579973992,0.2103732428502181
ERF::FIGLA,0.2942555685814771,0.2495,0.21052631578947367,0.2360992301112061,0.3110923423423423,0.2473992197659297,0.189933753433511
FOS::JUND,0.2942555685814771,0.4015,0.21052631578947367,0.5988023952095808,0.2398648648648648,0.4977243172951885,0.534254322184521
INSM1,0.2922039859320047,0.236,0.05263157894736842,0.2797262617621899,0.2184684684684684,0.2337451235370611,0.1820164808531265
TAL1::TCF3,0.2916178194607268,0.2955,0.3157894736842105,0.3887938408896493,0.2697072072072072,0.4226267880364109,0.5415252867991598
Stat6,0.2913247362250879,0.4655,0.47368421052631576,0.4662104362703165,0.2778716216216216,0.4551365409622886,0.7988366456616578
Nr2f6,0.2904454865181711,0.2765,0.42105263157894735,0.3665526090675791,0.2761824324324324,0.4083224967490247,0.3854419130715786
Arx,0.2898593200468933,0.577,0.15789473684210525,0.501710863986313,0.2961711711711711,0.4684655396618986,0.7152205525933107
HOXA2,0.2883939038686987,0.543,0.10526315789473684,0.558169375534645,0.2759009009009009,0.4665149544863459,0.7245112296009049
JDP2,0.2860492379835873,0.265,0.05263157894736842,0.4610778443113772,0.3026463963963964,0.4704161248374512,0.3380998545807077
PITX1,0.2851699882766705,0.454,0.3684210526315789,0.4679213002566296,0.2820945945945945,0.4375812743823147,0.6061560833737276
BHLHE41,0.2819460726846424,0.194,0.05263157894736842,0.2181351582549187,0.3443130630630631,0.2321196358907672,0.0857973824527387
CUX1,0.2816529894490035,0.494,0.3684210526315789,0.4281437125748503,0.3102477477477477,0.4229518855656697,0.6836322507674907
PRRX2,0.2766705744431418,0.5905,0.15789473684210525,0.5363558597091531,0.2691441441441441,0.4066970091027308,0.7460009694619486
OLIG2,0.2725674091441969,0.4365,0.2631578947368421,0.4362703165098374,0.2643581081081081,0.4463589076723017,0.7468896429148489
RXRG,0.272274325908558,0.2185,0.3157894736842105,0.2395209580838323,0.2804054054054054,0.235370611183355,0.2022136047826789
ZNF547,0.2708089097303634,0.3585,0.3157894736842105,0.4294268605645851,0.2967342342342342,0.4167750325097529,0.5380513814832768
ATF4,0.2687573270808909,0.359,0.15789473684210525,0.4734816082121471,0.2474662162162162,0.4291287386215864,0.6320891904992729
TFE3,0.2681711606096131,0.1785,0,0.3135158254918734,0.2913851351351351,0.2886866059817945,0.1875908870576829
PROP1,0.2672919109026964,0.569,0,0.5218135158254918,0.2015765765765765,0.3706111833550065,0.8582969785102601
ZBTB18,0.2667057444314185,0.337,0.5263157894736842,0.4632164242942686,0.2528153153153153,0.464889466840052,0.5794150912910001
ZNF75A,0.2614302461899179,0.2955,0.3157894736842105,0.3126603934987168,0.2466216216216216,0.3013654096228869,0.3007755695588948
GRHL1,0.261137162954279,0.3825,0.3684210526315789,0.3644140290846878,0.3307995495495495,0.4044213263979194,0.528114396509937
IRF6,0.2602579132473622,0.288,0.21052631578947367,0.2497861420017108,0.2877252252252252,0.2434980494148244,0.2855065438681531
DBP,0.2494138335287221,0.2135,0.15789473684210525,0.3195038494439692,0.254786036036036,0.3319245773732119,0.2935046049442559
BHLHA15,0.2479484173505275,0.337,0.10526315789473684,0.4174508126603935,0.2300112612612612,0.4418075422626788,0.5963806753918242
ZNF24,0.2476553341148886,0.3605,0.2631578947368421,0.4794696321642429,0.2142454954954954,0.4128738621586476,0.6169817417999677
THRA,0.2458968347010551,0.192,0.2631578947368421,0.2677502138579983,0.2311373873873874,0.2961638491547464,0.2583616093068347
CREB3L1,0.2458968347010551,0.202,0.15789473684210525,0.2172797262617622,0.2319819819819819,0.1771781534460338,0.1638390693165293
LIN54,0.2426729191090269,0.376,0.2631578947368421,0.3853721129170231,0.2314189189189189,0.3722366710013003,0.664081434803684
ZKSCAN1,0.2400351699882766,0.2785,0.2631578947368421,0.2352437981180496,0.2654842342342342,0.276332899869961,0.2743577314590402
ZSCAN29,0.2400351699882766,0.243,0.3684210526315789,0.204448246364414,0.2139639639639639,0.2074122236671001,0.2179673614477298
HNF1A,0.2318288393903868,0.502,0.3684210526315789,0.5034217279726262,0.1751126126126126,0.4434330299089727,0.7539182420423332
HOXD11,0.2315357561547479,0.479,0.10526315789473684,0.4726261762189906,0.1993243243243243,0.4236020806241872,0.6836322507674907
IRF7,0.2297772567409144,0.346,0.3157894736842105,0.3156544054747647,0.2423986486486486,0.2977893368010403,0.4520924220391016
BACH1,0.2294841735052755,0.291,0.2631578947368421,0.4362703165098374,0.214527027027027,0.3722366710013003,0.4012764582323477
USF2,0.2280187573270808,0.115,0,0.1920444824636441,0.2429617117117117,0.1940832249674902,0.0939570205202779
PITX2,0.2265533411488862,0.252,0.21052631578947367,0.2998289136013687,0.2286036036036036,0.2968140442132639,0.3306673129746324
Six3,0.2265533411488862,0.3085,0.15789473684210525,0.3614200171086398,0.2041103603603603,0.3491547464239272,0.5069478106317661
OVOL2,0.2230363423212192,0.1855,0.2631578947368421,0.1501283147989734,0.2390202702702702,0.1589726918075422,0.0978348683147519
TLX2,0.2168815943728018,0.4585,0.21052631578947367,0.432420872540633,0.1841216216216216,0.3205461638491547,0.6131846825012118
JUN,0.2083821805392731,0.127,0.21052631578947367,0.2899914456800684,0.2286036036036036,0.2896618985695708,0.223057036677977
ETV2::HOXB13,0.2077960140679953,0.234,0.05263157894736842,0.1954662104362703,0.2708333333333333,0.2239921976592978,0.217644207464857
NRL,0.2075029308323563,0.254,0.2631578947368421,0.3336184773310521,0.2125563063063063,0.32444733420026,0.3872192599773792
GATA5,0.2060375146541617,0.3575,0.21052631578947367,0.3887938408896493,0.1945382882882882,0.3507802340702211,0.5106640814348037
TP73,0.2054513481828839,0.188,0.21052631578947367,0.1937553464499572,0.2336711711711711,0.2129388816644993,0.1875908870576829
HOXC13,0.205158264947245,0.351,0.2631578947368421,0.3669803250641574,0.1866554054054054,0.3312743823146944,0.5007270964614638
PROX1,0.1937280187573271,0.1705,0,0.1591103507271171,0.1903153153153153,0.1674252275682704,0.1985781224753595
ZNF136,0.1922626025791324,0.2775,0.21052631578947367,0.3190761334473909,0.1951013513513513,0.3410273081924577,0.4767329132331556
CDX1,0.1890386869871043,0.3705,0.2631578947368421,0.3605645851154833,0.2125563063063063,0.365409622886866,0.5110680239133948
HNF1B,0.1884525205158265,0.402,0.3157894736842105,0.4225834046193327,0.1441441441441441,0.3790637191157347,0.6083373727581193
Mlxip,0.1869871043376318,0.094,0,0.1437125748502994,0.2184684684684684,0.147594278283485,0.0686702213604782
MAFG::NFE2L1,0.1837631887456037,0.255,0.10526315789473684,0.3250641573994867,0.1728603603603603,0.3215214564369311,0.3275973501373404
Smad4,0.1831770222743259,0.2105,0.15789473684210525,0.1993156544054747,0.2066441441441441,0.2477243172951885,0.2088382614315721
TCF7L1,0.1799531066822977,0.24,0.05263157894736842,0.3015397775876818,0.165822072072072,0.3117685305591677,0.4137986750686702
TEF,0.1732121922626025,0.202,0.05263157894736842,0.2442258340461933,0.18384009009009,0.2321196358907672,0.2605428986912264
mix-a,0.1691090269636576,0.3735,0.10526315789473684,0.3430282292557741,0.1438626126126126,0.25,0.5052512522216837
ATF7,0.1688159437280187,0.0795,0,0.180923866552609,0.2243806306306306,0.206111833550065,0.0707707222491517
MAF::NFE2,0.1682297772567409,0.212,0.15789473684210525,0.276732249786142,0.1486486486486486,0.2568270481144343,0.2637744385199547
Bach1::Mafk,0.167643610785463,0.168,0.15789473684210525,0.1582549187339606,0.1573761261261261,0.1866059817945383,0.1280497657133624
Creb5,0.1667643610785463,0.087,0.10526315789473684,0.1817792985457656,0.2269144144144144,0.2051365409622887,0.1010664081434803
FOSL2,0.1635404454865181,0.1895,0.05263157894736842,0.2964071856287425,0.1278153153153153,0.2639791937581274,0.2412344482145742
HSF2,0.1623681125439625,0.183,0.15789473684210525,0.204448246364414,0.174268018018018,0.2425227568270481,0.2901922766198093
Sox6,0.1611957796014068,0.28,0.15789473684210525,0.3130881094952951,0.1661036036036036,0.3257477243172952,0.3696881564065277
REST,0.1609026963657678,0.1275,0.15789473684210525,0.1642429426860564,0.1494932432432432,0.1631989596879063,0.1674745516238487
TGIF2,0.1559202813599062,0.202,0.10526315789473684,0.2459366980325064,0.1917229729729729,0.2740572171651495,0.3097430925836161
ZNF528,0.1553341148886283,0.138,0.05263157894736842,0.1753635585970915,0.1483671171171171,0.1749024707412223,0.1811278074002262
LMX1A,0.1547479484173505,0.332,0.05263157894736842,0.3169375534644996,0.156813063063063,0.252925877763329,0.39756018742931
SMAD3,0.1544548651817116,0.194,0.21052631578947367,0.1890504704875962,0.210304054054054,0.2298439531859558,0.1862982711261916
ZNF211,0.152989449003517,0.31,0.05263157894736842,0.2596236099230111,0.138795045045045,0.2847854356306892,0.4855388592664404
Dux,0.1509378663540445,0.234,0.15789473684210525,0.346022241231822,0.1151463963963964,0.2395968790637191,0.383664566165778
TBX19,0.1506447831184056,0.2205,0.05263157894736842,0.234388366124893,0.1638513513513513,0.2639791937581274,0.3090159961221522
RORA,0.1485932004689331,0.132,0.05263157894736842,0.213857998289136,0.1342905405405405,0.2113133940182054,0.2115850702859912
ZNF274,0.1471277842907385,0.178,0.15789473684210525,0.2095808383233532,0.1523085585585585,0.2217165149544863,0.2603005332040717
FOXP2,0.1462485345838218,0.3005,0.10526315789473684,0.2711719418306245,0.1421734234234234,0.2613784135240572,0.391016319276135
NEUROG1,0.1436107854630715,0.1845,0,0.2228400342172797,0.1455518018018018,0.2233420026007802,0.276215866860559
Nr2e3,0.1412661195779601,0.1985,0.21052631578947367,0.2236954662104362,0.1579391891891892,0.2327698309492847,0.2747616739376313
GATA1::TAL1,0.1351113716295428,0.2215,0.15789473684210525,0.248502994011976,0.125,0.2249674902470741,0.3319599289061237
MYBL1,0.1336459554513482,0.13,0.10526315789473684,0.1201881950384944,0.1221846846846846,0.1602730819245773,0.1312005170463726
HOXC12,0.1327667057444314,0.2345,0.15789473684210525,0.2502138579982891,0.1413288288288288,0.2298439531859558,0.3254160607529487
HOXD12,0.13042203985932,0.1855,0.2631578947368421,0.2023096663815226,0.1359797297297297,0.1905071521456437,0.2449507190176119
RELA,0.1286635404454865,0.0985,0.15789473684210525,0.1394354148845167,0.107545045045045,0.1362158647594278,0.1307157860720633
GFI1,0.126611957796014,0.1615,0.15789473684210525,0.2155688622754491,0.1179617117117117,0.2028608582574772,0.243092583616093
KLF13,0.1245603751465416,0.1005,0.15789473684210525,0.0953806672369546,0.1500563063063063,0.1118335500650195,0.0421715947649054
CEBPE,0.1225087924970691,0.1095,0,0.1270316509837468,0.1052927927927927,0.1238621586475942,0.1203748586201324
OLIG1,0.1222157092614302,0.1995,0,0.2100085543199315,0.1210585585585585,0.2496749024707412,0.3641945386976895
MYBL2,0.1184056271981242,0.1295,0,0.1308810949529512,0.1168355855855855,0.1540962288686606,0.1288576506705445
FOXO1::FLI1,0.1166471277842907,0.15,0.05263157894736842,0.15098374679213,0.1373873873873874,0.1778283485045513,0.191064792373566
HOXB9,0.1148886283704572,0.163,0.3157894736842105,0.1813515825491873,0.1109234234234234,0.1677503250975292,0.2218452092422039
ESRRB,0.1134232121922626,0.127,0.05263157894736842,0.1766467065868263,0.1055743243243243,0.206111833550065,0.242688641137502
RFX5,0.1131301289566236,0.086,0,0.1586826347305389,0.1452702702702702,0.1986345903771131,0.1210211665858781
PPARD,0.1122508792497069,0.0885,0.21052631578947367,0.1154833190761334,0.0960022522522522,0.13296488946684,0.1128615285183389
HOXD10,0.1101992966002344,0.1625,0.21052631578947367,0.1663815226689478,0.1168355855855855,0.1537711313394018,0.2050412021328163
Foxq1,0.1093200468933177,0.173,0.21052631578947367,0.1894781864841745,0.1114864864864864,0.2093628088426528,0.2519793181450961
ZNF140,0.1060961313012895,0.097,0,0.1039349871685201,0.1089527027027027,0.1027308192457737,0.1065600258523186
ONECUT2,0.1028722157092614,0.172,0.15789473684210525,0.1492728828058169,0.1168355855855855,0.1618985695708712,0.2767813863305865
NR1D1,0.1014067995310668,0.0955,0.10526315789473684,0.1000855431993156,0.0824887387387387,0.1150845253576072,0.1034092745193084
ONECUT3,0.0996483001172332,0.256,0.15789473684210525,0.1783575705731394,0.1069819819819819,0.1729518855656697,0.3498949749555663
DUX4,0.0987690504103165,0.133,0.10526315789473684,0.2112917023096663,0.0869932432432432,0.1414174252275682,0.2434965260946841
ZNF582,0.093200468933177,0.1235,0.10526315789473684,0.1407185628742515,0.0962837837837837,0.1430429128738621,0.168363225076749
MTF1,0.0923212192262602,0.101,0.21052631578947367,0.0808383233532934,0.0965653153153153,0.080299089726918,0.0580869284213927
BACH2,0.0917350527549824,0.1025,0,0.1569717707442258,0.0807995495495495,0.1222366710013004,0.0971885603490063
ZNF16,0.0902696365767878,0.0845,0.05263157894736842,0.1159110350727117,0.0940315315315315,0.1163849154746423,0.0916141541444498
FOXH1,0.0899765533411488,0.2015,0.10526315789473684,0.2027373823781009,0.1016328828828828,0.214889466840052,0.2889804491840362
ATF3,0.0882180539273153,0.0235,0,0.0958083832335329,0.1179617117117117,0.1293888166449935,0.0340119566973662
RFX4,0.0873388042203986,0.079,0.21052631578947367,0.0872540633019675,0.0931869369369369,0.112483745123537,0.0536435611568912
FOXN3,0.0870457209847596,0.1605,0.15789473684210525,0.171514114627887,0.09375,0.165149544863459,0.2079495879786718
ERF::SREBF2,0.0870457209847596,0.0745,0.05263157894736842,0.0757057313943541,0.0968468468468468,0.0747724317295188,0.0596219098400387
POU2F1::SOX2,0.0858733880422039,0.1605,0.10526315789473684,0.1783575705731394,0.0653153153153153,0.1817295188556567,0.300452415576022
RFX2,0.0835287221570926,0.05,0.10526315789473684,0.1189050470487596,0.1061373873873873,0.1472691807542262,0.0854742284698659
DUXA,0.0829425556858147,0.153,0,0.2266894781864841,0.0788288288288288,0.1596228868660598,0.239214735821619
ATF6,0.0788393903868698,0.0525,0,0.0517536355859709,0.0799549549549549,0.0435630689206762,0.0297301664243011
IRF3,0.0785463071512309,0.086,0.05263157894736842,0.0804106073567151,0.071509009009009,0.0929778933680104,0.1038940054936177
CEBPB,0.0779601406799531,0.062,0,0.0748502994011976,0.0670045045045045,0.07444733420026,0.0580869284213927
HES7,0.0770808909730363,0.057,0.05263157894736842,0.0444824636441402,0.0706644144144144,0.0520156046814044,0.0290030699628372
TFAP4::FLI1,0.0770808909730363,0.0865,0.05263157894736842,0.0911035072711719,0.0670045045045045,0.0897269180754226,0.0879786718371303
Ar,0.0764947245017585,0.057,0.15789473684210525,0.1026518391787852,0.0771396396396396,0.1157347204161248,0.103247697527872
BHLHE23,0.0741500586166471,0.1215,0,0.1295979469632164,0.0726351351351351,0.1482444733420026,0.212635320730328
NFIA,0.0735638921453692,0.104,0.10526315789473684,0.1112061591103507,0.0785472972972973,0.1407672301690507,0.1514784294716432
NR2F6,0.0712192262602579,0.048,0.05263157894736842,0.0735671514114627,0.0557432432432432,0.0650195058517555,0.0858781709484569
TBXT,0.0712192262602579,0.087,0,0.11633875106929,0.081081081081081,0.1284135240572171,0.1329778639521732
CDX4,0.0694607268464243,0.1395,0.10526315789473684,0.1317365269461078,0.0712274774774774,0.1365409622886866,0.1939731782194215
Tcf21,0.0694607268464243,0.0805,0.05263157894736842,0.1026518391787852,0.0619369369369369,0.13296488946684,0.1207788010987235
ZNF282,0.0688745603751465,0.062,0.10526315789473684,0.0778443113772455,0.0701013513513513,0.0842002600780234,0.0791727258038455
NFKB1,0.0682883939038687,0.026,0,0.0573139435414884,0.0304054054054054,0.04518855656697,0.0489578284052351
HSF1,0.0679953106682297,0.068,0.05263157894736842,0.0838323353293413,0.0757319819819819,0.1157347204161248,0.1353207303280013
ZBTB32,0.0674091441969519,0.1155,0,0.1236099230111206,0.0701013513513513,0.1342652795838751,0.203021489739861
PLAG1,0.0662368112543962,0.0485,0.05263157894736842,0.0607356715141146,0.0644707207207207,0.0643693107932379,0.0351429956374212
ZNF143,0.0662368112543962,0.015,0,0.039349871685201,0.0771396396396396,0.0529908972691807,0.0306188398772014
Lhx3,0.0650644783118405,0.148,0,0.1411462788708297,0.0470157657657657,0.0994798439531859,0.2098885118759088
GLIS3,0.0647713950762016,0.0495,0,0.064585115483319,0.0585585585585585,0.0516905071521456,0.0419292292777508
HOXC11,0.0621336459554513,0.0765,0.10526315789473684,0.1005132591958939,0.05884009009009,0.0894018205461638,0.1102762966553562
PAX1,0.0618405627198124,0.0585,0.10526315789473684,0.048759623609923,0.0636261261261261,0.0432379713914174,0.0434642106963968
TP53,0.0592028135990621,0.077,0.10526315789473684,0.0868263473053892,0.0712274774774774,0.097854356306892,0.0909678461787041
HOXC9,0.0574443141852286,0.063,0.15789473684210525,0.0838323353293413,0.0579954954954954,0.0783485045513654,0.0873323638713847
PPARG,0.0530480656506447,0.058,0.05263157894736842,0.078699743370402,0.0546171171171171,0.0933029908972691,0.1112457586039748
RFX3,0.0486518171160609,0.0095,0,0.0500427715996578,0.058277027027027,0.0679453836150845,0.0205202779124252
POU4F2,0.0454279015240328,0.1025,0,0.102224123182207,0.0346283783783783,0.0858257477243173,0.1716755534011956
FOXF2,0.0451348182883939,0.093,0,0.0992301112061591,0.0495495495495495,0.0923276983094928,0.1216674745516238
NR1D2,0.0448417350527549,0.0555,0.05263157894736842,0.0517536355859709,0.0343468468468468,0.0679453836150845,0.0576829859428017
NFE2,0.0442555685814771,0.0655,0,0.1060735671514114,0.0259009009009009,0.0848504551365409,0.0724672806592341
GLI3,0.0424970691676436,0.0385,0.05263157894736842,0.0491873396065012,0.0427927927927927,0.0406371911573472,0.0299725319114558
POU2F2,0.0404454865181711,0.062,0,0.1035072711719418,0.0335022522522522,0.0809492847854356,0.1346744223622556
NR3C2,0.0404454865181711,0.026,0,0.0483319076133447,0.040822072072072,0.0607932379713914,0.060510583292939
NR3C1,0.0398593200468933,0.027,0,0.0500427715996578,0.0394144144144144,0.0669700910273081,0.0681047018904508
ZSCAN4,0.0389800703399765,0.0345,0,0.1035072711719418,0.0343468468468468,0.1381664499349805,0.0674583939247051
Rxra,0.0386869871043376,0.0275,0.10526315789473684,0.0397775876817792,0.036036036036036,0.0503901170351105,0.0387784779447406
POU1F1,0.0375146541617819,0.0565,0,0.097519247219846,0.031813063063063,0.077373211963589,0.1242527064146065
